order_id,order_status,shipment_date,delivery_date,return_date,return_status
US-9d45b189,Delivered,2023-08-04,2023-09-15,,Not Returned
CA-4a97de67,Delivered,2022-08-05,2020-11-13,,Not Returned
CA-96200962,Delivered,2021-12-14,2020-10-14,,Returned
AU-97323760,Returned,2020-10-28,2020-11-03,,Returned
AU-1480e7f8,Returned,2020-03-06,2024-04-11,,Returned
AU-7c660019,In Transit,2021-03-05,2024-03-12,,Not Returned
US-5889435d,Returned,2023-01-28,2021-03-13,,Not Returned
US-ea97cf1a,Delivered,2023-11-16,2024-07-25,2024-02-24,Not Returned
US-c8517175,In Transit,2021-04-08,2020-03-27,2024-08-16,Returned
UK-1879cabc,Delivered,2021-04-04,2022-01-04,,Not Returned
AU-d37ec5b7,Shipped,2022-07-14,2024-03-17,2020-09-17,Returned
IN-f5a6fec5,Delivered,2020-03-26,2022-02-14,,Returned
IN-b5f1a7ec,Returned,2022-11-11,2025-01-22,2020-06-24,Not Returned
AU-e53aad95,Returned,2020-01-18,2024-09-09,,Not Returned
AU-bc8c1674,Returned,2023-12-10,2024-01-28,2022-10-01,Not Returned
AU-5b8ed521,Delivered,2020-05-23,2024-08-01,,Returned
AU-55b6a81a,In Transit,2024-12-25,2025-02-08,,Not Returned
AU-576d3167,Shipped,2020-05-01,2022-01-06,,Returned
AU-3e5abb25,Returned,2021-04-16,2022-10-16,,Returned
AU-c563549b,In Transit,2023-11-07,2024-07-27,,Returned
AU-f07e6fac,Returned,2025-02-13,2023-03-02,,Returned
UK-07ba2c61,Shipped,2024-07-23,2020-10-06,2023-12-19,Not Returned
UK-f161f904,Returned,2020-02-18,2024-03-16,,Not Returned
UK-d0495c84,Returned,2020-08-25,2022-03-09,,Returned
IN-00743a6e,Returned,2025-02-03,2021-07-12,,Not Returned
IN-ccc99e2c,In Transit,2025-03-16,2021-07-24,,Not Returned
UK-669d73c1,Shipped,2023-04-22,2021-03-15,,Not Returned
UK-7f0a6d4c,Returned,2020-06-28,2022-03-12,2022-09-03,Returned
UK-aaff5776,In Transit,2020-07-23,2022-02-26,,Returned
CA-445a5217,Shipped,2022-09-10,2024-08-11,2020-06-14,Not Returned
CA-68c6e609,In Transit,2023-07-10,2024-05-11,,Not Returned
CA-a7294bca,Delivered,2022-05-24,2022-11-29,,Returned
UK-5461a43a,Delivered,2022-04-18,2020-07-28,,Not Returned
UK-590d5b02,Returned,2020-07-19,2020-10-19,,Returned
UK-49b865eb,In Transit,2024-10-02,2020-08-24,,Not Returned
US-4c075a93,Delivered,2022-12-22,2021-10-22,,Returned
US-9d30c4b6,In Transit,2020-10-15,2022-04-16,,Not Returned
US-6c352e6c,Shipped,2020-07-17,2022-08-29,,Not Returned
CA-dfb596e0,Returned,2023-01-26,2021-10-06,,Not Returned
CA-6e08dd38,Shipped,2024-01-20,2020-05-22,,Returned
CA-c801ad41,Returned,2024-06-17,2023-04-04,,Returned
AU-fdfead30,In Transit,2024-11-22,2023-12-27,,Returned
CA-b731a261,Shipped,2020-01-03,2022-04-19,,Not Returned
CA-030aceb1,Delivered,2025-01-16,2023-11-23,,Returned
CA-504b5a3c,In Transit,2021-11-13,2020-08-03,,Not Returned
CA-fb29dc0c,Shipped,2024-07-14,2025-01-14,,Not Returned
US-a6ba3c85,Delivered,2020-08-01,2022-11-23,,Returned
US-d661b4a1,Shipped,2025-03-05,2022-04-28,,Not Returned
US-1cebb0ea,Shipped,2023-10-05,2020-05-17,,Returned
IN-cfb91077,In Transit,2022-12-16,2022-03-18,,Returned
US-bd4c3cb5,Delivered,2022-06-12,2021-01-15,,Returned
UK-4906debe,In Transit,2023-07-04,2020-07-16,,Not Returned
UK-7fe086b7,In Transit,2022-06-24,2024-07-21,,Not Returned
AU-3e16b3ab,In Transit,2022-12-31,2021-04-22,,Not Returned
AU-44b182bf,Returned,2023-10-06,2023-06-21,,Not Returned
CA-0ba6dd6b,In Transit,2022-09-30,2024-01-17,,Not Returned
UK-3dda4777,Delivered,2024-09-22,2020-12-27,2021-06-30,Not Returned
UK-421dfe79,Returned,2023-12-11,2022-06-18,,Returned
CA-db324215,In Transit,2024-11-27,2020-02-12,,Returned
IN-7f65864e,In Transit,2020-09-20,2023-04-01,,Returned
IN-8a315efd,Shipped,2023-12-22,2021-09-17,,Not Returned
IN-adef38df,Delivered,2022-11-25,2021-01-30,,Not Returned
IN-fd2bd29f,In Transit,2024-02-04,2021-03-29,,Not Returned
US-734a3e05,In Transit,2020-04-05,2024-10-07,,Returned
US-44570c7c,In Transit,2024-12-25,2024-05-28,,Not Returned
US-5fd1c1d5,Shipped,2024-12-14,2022-05-12,,Not Returned
UK-0a17210f,In Transit,2021-02-05,2024-08-26,,Returned
CA-4656bb62,Delivered,2021-08-22,2022-11-28,,Not Returned
CA-16742a04,Delivered,2024-08-27,2024-01-17,,Returned
IN-a821c082,Returned,2022-10-22,2021-06-17,,Not Returned
IN-2942751a,Returned,2025-02-20,2023-10-19,,Returned
IN-398c99b1,Delivered,2020-02-21,2024-04-20,,Returned
CA-758d2453,In Transit,2023-07-03,2020-05-01,,Not Returned
CA-a58bfb0a,In Transit,2023-07-07,2023-08-16,2021-08-23,Returned
CA-f6f962d0,Delivered,2024-04-30,2021-09-07,,Returned
CA-949cea3c,Shipped,2021-03-30,2021-06-22,,Returned
CA-0b25acc6,Delivered,2020-03-22,2023-05-06,,Not Returned
IN-b0bf6bfc,Delivered,2020-09-30,2024-12-23,,Not Returned
IN-8e91cdbc,Returned,2020-02-02,2022-07-05,,Not Returned
IN-4d0bbe14,Delivered,2021-12-08,2020-04-22,,Returned
AU-d89fc8fe,In Transit,2025-02-04,2020-02-25,,Returned
AU-196b7311,Returned,2023-09-18,2023-02-03,,Returned
US-204318fe,Delivered,2024-09-22,2022-05-11,,Not Returned
US-152ddaa5,In Transit,2022-10-09,2024-10-13,,Not Returned
US-917b8493,Returned,2020-11-23,2024-11-19,2020-02-01,Not Returned
US-208d2db5,Shipped,2024-09-21,2022-10-13,,Not Returned
US-cd66b8c0,Returned,2023-08-10,2024-03-28,,Returned
US-32cef1f2,Shipped,2024-05-04,2020-08-29,,Not Returned
CA-e01da359,Returned,2022-06-05,2020-03-12,,Not Returned
CA-4c2bcb4e,Returned,2024-08-15,2020-03-20,,Not Returned
CA-00fbf5ce,Shipped,2023-08-11,2021-05-20,,Returned
CA-24268e8a,Returned,2023-05-03,2020-03-21,,Returned
CA-38d37c5f,Shipped,2024-02-22,2024-04-14,2021-12-31,Not Returned
CA-3a3f67b3,Returned,2024-01-16,2020-09-16,,Returned
AU-31661847,Shipped,2024-02-20,2023-08-26,,Returned
AU-83a207d2,Shipped,2020-09-06,2024-03-16,,Not Returned
UK-0b98d5c8,Shipped,2020-11-12,2023-09-28,,Not Returned
UK-8264a919,Shipped,2020-03-03,2021-02-10,2022-07-03,Not Returned
US-039b836a,Returned,2021-12-19,2024-07-07,,Not Returned
US-2b584130,Shipped,2022-10-23,2024-07-04,,Returned
US-6f19cbe7,Returned,2023-02-15,2023-05-11,,Not Returned
AU-42a9ac14,In Transit,2021-03-19,2022-03-30,,Not Returned
AU-27ee62f5,Delivered,2024-08-31,2024-08-29,,Returned
UK-cb09d69b,Shipped,2023-03-24,2024-01-20,,Not Returned
UK-47791312,Shipped,2020-02-03,2021-11-12,,Returned
US-37e41fa1,Returned,2023-08-15,2021-06-04,,Not Returned
US-e2133b9b,Shipped,2022-08-09,2021-08-21,,Not Returned
US-9246bdc5,Shipped,2022-06-29,2020-11-24,,Returned
CA-0b25bd23,In Transit,2025-02-23,2021-12-26,,Not Returned
CA-12b229a9,Returned,2022-05-13,2024-06-01,,Returned
CA-cf40c841,Shipped,2022-02-18,2020-08-25,,Not Returned
AU-8ff56310,Delivered,2021-04-10,2024-06-15,2021-06-11,Not Returned
AU-7ea2472f,Returned,2022-05-20,2022-06-20,,Not Returned
AU-e8523fe1,Delivered,2024-03-03,2020-06-25,,Returned
IN-7cdfa7b0,Returned,2024-05-24,2021-02-10,,Not Returned
IN-bee1a2e1,Shipped,2024-02-06,2023-07-22,,Returned
IN-8bbcc94a,Shipped,2020-03-02,2024-08-03,,Not Returned
UK-81297cc7,Shipped,2022-07-05,2024-05-23,,Not Returned
AU-f20dd92f,In Transit,2021-07-28,2021-02-08,,Not Returned
AU-c9e2f890,Returned,2020-02-17,2022-02-14,,Returned
IN-7aef3b7c,Shipped,2020-08-11,2024-02-19,,Returned
IN-f61bea76,Shipped,2020-01-30,2020-10-26,,Not Returned
IN-92bf17a3,In Transit,2021-05-27,2023-10-06,,Not Returned
IN-2893a0be,In Transit,2021-06-14,2022-06-06,,Returned
IN-6a9032ad,Returned,2025-02-08,2024-08-01,,Not Returned
IN-8a1199bb,Delivered,2022-11-01,2022-12-22,,Returned
AU-7022035c,Shipped,2022-10-31,2023-08-31,,Not Returned
AU-fe620e95,In Transit,2020-01-23,2021-08-22,,Returned
AU-55d34aa3,Shipped,2020-09-09,2023-10-05,,Not Returned
AU-b68bd432,Returned,2020-04-21,2020-01-14,,Returned
AU-38419e83,Returned,2021-09-01,2023-07-25,,Returned
IN-e8fa0f55,In Transit,2021-04-04,2020-07-17,,Not Returned
IN-c92c30c3,Returned,2020-11-19,2022-12-14,,Returned
IN-d76cb33c,Shipped,2020-01-07,2020-04-19,,Returned
US-fb601a5a,Delivered,2021-02-11,2022-03-12,,Returned
IN-9a7ded70,Returned,2023-09-04,2023-07-22,,Not Returned
AU-1ea6cb1a,Shipped,2020-10-18,2020-06-19,,Not Returned
AU-11ac21e4,Returned,2024-04-26,2020-03-10,,Not Returned
CA-ec250f50,Delivered,2020-05-27,2024-04-20,,Returned
CA-eda25044,Returned,2021-07-27,2024-01-25,,Not Returned
UK-911ddcbd,Returned,2022-04-09,2024-11-06,2022-03-24,Not Returned
UK-5d4c2d11,Returned,2021-01-27,2022-07-21,,Not Returned
UK-da6f2b95,Shipped,2022-10-09,2024-12-22,,Returned
AU-54fec026,Shipped,2024-12-25,2023-01-05,,Not Returned
AU-410c70b1,Returned,2024-07-17,2023-10-07,,Returned
AU-f9191a1a,In Transit,2022-07-19,2020-03-20,,Returned
CA-28d8180b,Delivered,2022-10-29,2023-09-03,,Returned
AU-4b2ad3b6,In Transit,2023-03-22,2020-09-25,,Not Returned
IN-48c35461,Shipped,2025-01-19,2025-01-16,,Returned
IN-ea4deb04,Shipped,2020-04-04,2021-08-12,2022-08-25,Returned
AU-42bb61da,In Transit,2024-02-26,2021-09-05,,Not Returned
AU-ac0f9e5c,Delivered,2020-11-11,2024-05-22,,Not Returned
IN-048e4f23,In Transit,2021-06-13,2021-09-01,,Returned
IN-09dec2ad,Delivered,2021-10-26,2020-04-10,2024-09-02,Not Returned
IN-7196dd32,Returned,2020-11-12,2024-06-08,2020-04-20,Returned
CA-713863bd,Shipped,2022-04-15,2024-03-20,,Not Returned
CA-3e0a2a47,In Transit,2024-01-27,2020-03-04,,Not Returned
AU-46b83b1a,Delivered,2021-10-16,2022-12-31,,Not Returned
AU-ce08ce04,Shipped,2023-05-22,2024-08-16,,Returned
AU-69d599d2,Shipped,2020-08-10,2020-06-26,,Returned
CA-5aec8f69,In Transit,2022-12-25,2024-08-19,2022-12-11,Not Returned
CA-d4fbeabe,In Transit,2022-07-19,2020-12-09,,Returned
CA-d7ea77ca,Returned,2021-11-22,2023-06-24,,Returned
CA-545ae4e4,Delivered,2024-04-24,2023-07-13,,Not Returned
US-fb5bf733,Returned,2021-01-05,2023-10-12,2021-11-06,Returned
US-3c277a57,Delivered,2024-10-12,2023-02-17,,Returned
US-215b32b7,Delivered,2022-09-06,2023-10-11,,Returned
UK-2c9fba3d,Shipped,2024-03-17,2021-02-16,2024-10-18,Returned
UK-72a2dce6,Shipped,2020-06-04,2024-09-02,,Returned
US-8781ac3e,Shipped,2020-12-30,2020-06-09,,Returned
IN-402930ab,Shipped,2023-10-03,2023-12-02,,Returned
IN-78c30410,Returned,2021-09-04,2023-04-23,,Not Returned
IN-1c3093c1,In Transit,2020-07-05,2021-04-26,,Not Returned
IN-d7127542,Returned,2023-01-05,2024-12-31,,Returned
IN-e2bc6821,Delivered,2021-02-06,2024-01-27,,Returned
IN-6855be01,Delivered,2022-11-13,2022-06-29,2024-06-22,Returned
UK-baeb88b5,Delivered,2023-08-27,2022-01-30,,Returned
US-49c93c9a,Shipped,2021-08-08,2020-08-01,,Not Returned
US-4b25ab68,Delivered,2022-03-29,2023-04-15,,Not Returned
AU-e9c195f6,Delivered,2021-03-17,2025-01-26,,Not Returned
AU-a7114b3a,Returned,2024-09-10,2022-01-26,,Returned
AU-6cd5fa3f,Delivered,2023-05-14,2024-02-28,,Returned
IN-f4d005fc,In Transit,2023-04-27,2023-09-15,,Not Returned
IN-3ac31b54,Returned,2024-04-04,2023-01-13,,Not Returned
IN-93e84930,Returned,2023-07-07,2022-12-20,,Not Returned
IN-8c9ace89,In Transit,2022-08-25,2020-01-18,,Not Returned
UK-45839ca1,Shipped,2022-01-16,2021-09-24,,Not Returned
UK-401704fa,In Transit,2022-04-11,2020-08-21,,Not Returned
UK-c0ec6647,Shipped,2022-05-28,2022-06-26,,Not Returned
AU-debc9c3b,In Transit,2023-04-06,2020-01-13,,Not Returned
CA-c0df8d1b,Returned,2025-03-10,2020-04-26,,Returned
CA-8b4c50e5,Delivered,2021-09-02,2022-06-13,,Not Returned
UK-d3c6b196,In Transit,2022-06-18,2024-10-21,,Returned
UK-e565edc8,Returned,2021-10-11,2020-08-21,,Returned
UK-a497891b,Delivered,2021-06-01,2021-01-15,,Returned
UK-f0414db5,Shipped,2021-09-19,2020-05-30,,Not Returned
UK-f4a8eaf9,Returned,2021-06-06,2024-06-13,,Returned
UK-14f90035,Shipped,2022-04-25,2024-11-03,,Not Returned
IN-d8118cee,Shipped,2020-02-18,2023-10-02,,Not Returned
IN-88c3c960,Shipped,2022-10-11,2023-03-18,,Returned
AU-1c8009a3,In Transit,2024-06-14,2020-05-05,2022-07-26,Not Returned
US-b0e1738a,Delivered,2020-06-10,2021-03-11,,Not Returned
US-c6bb380f,In Transit,2025-02-20,2025-01-20,2020-10-18,Returned
US-e38b6122,Returned,2022-06-20,2023-12-25,,Returned
AU-11a9d508,Returned,2022-09-30,2024-10-12,,Not Returned
US-3a40d873,Delivered,2021-08-20,2020-11-18,2022-09-21,Not Returned
AU-ca1ae298,Delivered,2022-11-23,2022-01-12,,Returned
AU-d5e12a79,Shipped,2020-01-29,2023-03-18,,Not Returned
CA-83fe9eee,Returned,2023-08-23,2023-05-22,,Returned
UK-676d0aee,Returned,2023-10-01,2022-12-12,,Returned
UK-896eb9cf,Delivered,2023-04-10,2024-02-24,,Not Returned
UK-a4ddeda3,Shipped,2022-06-18,2021-05-24,2023-12-01,Returned
UK-fb117bcc,In Transit,2022-05-10,2021-11-10,,Returned
AU-909f9fd9,Shipped,2023-07-30,2021-10-24,,Returned
UK-d02fb2d5,Shipped,2024-02-22,2022-06-28,2023-11-03,Returned
UK-d20a5be0,Delivered,2024-01-01,2020-02-16,,Returned
UK-162eb913,Delivered,2022-12-31,2020-10-22,,Returned
US-21e07a26,Delivered,2022-08-19,2024-07-13,,Not Returned
US-0c246d9c,In Transit,2023-03-17,2023-10-13,,Returned
US-3295ec39,Shipped,2025-02-08,2022-10-28,,Not Returned
UK-e40138a5,Delivered,2020-10-03,2021-05-16,,Returned
UK-010b1154,In Transit,2023-07-07,2021-07-22,,Returned
CA-f3d01459,In Transit,2024-09-04,2023-08-09,,Not Returned
CA-de08da12,Shipped,2024-10-21,2021-04-01,,Not Returned
CA-2fe04862,Delivered,2020-11-06,2022-11-02,,Returned
CA-ad2d9bae,Returned,2022-01-02,2023-09-15,,Not Returned
CA-9e0a6daa,Delivered,2025-03-07,2021-05-04,,Returned
CA-ca2cefbe,Delivered,2023-04-06,2021-10-11,,Not Returned
AU-59cdc848,Returned,2020-08-21,2021-07-21,,Not Returned
AU-f8ab34ab,Delivered,2020-11-22,2024-06-23,2024-09-20,Not Returned
AU-df9afa8f,Shipped,2023-10-08,2020-10-18,,Not Returned
AU-40bad152,In Transit,2020-03-13,2024-12-22,,Returned
AU-f9a0810a,Delivered,2022-06-23,2021-01-14,,Returned
AU-0c99654b,Returned,2021-01-07,2021-09-20,,Not Returned
AU-469d0b4e,Delivered,2023-01-22,2021-04-11,,Returned
AU-7ff92457,Delivered,2020-12-14,2022-05-27,,Returned
AU-415ad8aa,Returned,2024-04-27,2022-09-07,,Not Returned
US-d16290ad,Returned,2023-02-14,2020-09-30,,Returned
US-1e793d56,Delivered,2021-08-05,2020-07-05,2020-08-10,Returned
US-a02e5628,Delivered,2024-10-19,2021-03-01,,Not Returned
CA-1a5356c7,Shipped,2020-08-09,2021-10-03,,Not Returned
CA-7ff3bdae,In Transit,2021-12-04,2021-12-30,,Not Returned
CA-d832048a,Shipped,2023-09-01,2024-07-09,,Returned
UK-4a6e4104,Delivered,2024-05-14,2024-11-19,,Returned
UK-d5012416,Delivered,2023-05-29,2024-04-15,,Not Returned
US-23b61806,Returned,2023-03-13,2022-05-28,,Not Returned
US-eb072f01,Returned,2023-05-09,2023-04-06,2020-11-21,Not Returned
US-814e541f,Returned,2024-09-17,2021-08-25,,Returned
CA-3e8cc085,Delivered,2021-05-13,2021-07-31,,Not Returned
CA-b4ada7d0,Delivered,2022-01-25,2023-07-29,,Not Returned
UK-db5cb57b,Returned,2023-05-24,2023-10-12,,Not Returned
IN-9e878c9e,Shipped,2025-03-05,2023-10-12,,Returned
IN-805dc006,In Transit,2023-04-11,2025-01-07,,Returned
US-652f92c7,Delivered,2022-10-08,2022-06-15,,Returned
US-c92ce485,Shipped,2023-04-03,2021-04-26,,Not Returned
IN-dc19155d,Delivered,2021-05-26,2025-01-23,,Returned
IN-784ee605,Returned,2020-07-24,2023-04-11,,Not Returned
IN-cde72a2e,Shipped,2024-11-12,2020-04-15,,Not Returned
UK-d5f9c396,In Transit,2024-07-20,2020-09-07,,Returned
UK-648cd7cd,Delivered,2024-10-05,2021-11-23,2024-06-06,Returned
US-17664fc1,Shipped,2024-10-13,2020-03-13,,Not Returned
US-b584d339,Returned,2022-08-08,2022-03-29,,Returned
US-55f48261,In Transit,2021-12-11,2022-06-01,,Returned
AU-1069ceb1,Shipped,2020-04-25,2022-12-23,,Returned
IN-200b4393,Shipped,2022-10-25,2021-12-31,2020-08-05,Not Returned
IN-aa40a4bc,Shipped,2023-04-01,2021-08-05,2021-09-08,Not Returned
US-06fe643b,Shipped,2022-05-03,2024-06-25,2020-09-14,Returned
US-42b1bf3c,Returned,2024-08-25,2020-10-26,,Returned
US-711e2171,In Transit,2022-05-28,2024-04-26,,Not Returned
CA-12e56892,Shipped,2021-09-20,2024-08-28,,Returned
US-d07732ef,Delivered,2022-08-06,2020-12-30,,Not Returned
US-697896df,Shipped,2024-08-22,2023-02-20,,Returned
US-19831fec,In Transit,2023-10-31,2023-05-24,,Returned
US-9d212374,Returned,2020-11-17,2023-06-02,,Not Returned
US-d15dbe81,Delivered,2024-10-12,2023-03-05,,Not Returned
UK-686d3b24,Delivered,2023-06-19,2024-06-21,,Returned
UK-e5632380,Delivered,2022-02-28,2020-05-20,,Returned
UK-2dd8cb10,Shipped,2023-04-17,2024-02-17,,Not Returned
US-43061cc9,In Transit,2022-05-11,2021-12-19,,Returned
UK-2df8fb33,Delivered,2021-05-31,2021-03-11,,Not Returned
UK-e5c02b82,Returned,2020-08-17,2024-04-28,,Returned
IN-5be0ed46,In Transit,2021-05-14,2024-07-28,,Not Returned
IN-94e770fe,Returned,2023-04-05,2023-03-23,,Not Returned
IN-4665b562,Returned,2022-09-18,2024-10-21,,Returned
CA-ce70c663,Shipped,2021-05-18,2024-05-16,2024-06-06,Returned
CA-5345c45f,Shipped,2025-02-20,2022-06-13,,Returned
CA-903e3877,Delivered,2021-10-15,2024-01-29,,Not Returned
UK-a7712994,Shipped,2024-02-04,2022-03-18,,Not Returned
AU-2201bbea,In Transit,2024-08-03,2022-03-02,,Returned
CA-138d871e,Delivered,2021-08-24,2023-04-22,,Returned
CA-342422d3,Shipped,2021-02-01,2023-01-16,,Not Returned
CA-5d1a01e9,In Transit,2024-11-19,2023-09-15,,Not Returned
IN-ccfe544f,In Transit,2024-11-26,2022-05-21,,Not Returned
IN-2f7ffe3c,Shipped,2021-08-09,2020-10-05,,Not Returned
US-3e6e6572,Shipped,2023-11-04,2021-11-22,,Not Returned
US-7e18831f,Delivered,2022-10-18,2022-06-10,,Not Returned
US-46bc6298,Shipped,2021-12-13,2024-03-19,,Returned
AU-c39982b8,Shipped,2023-01-27,2020-07-11,,Returned
AU-3f2e2b0d,Shipped,2024-01-30,2021-01-02,,Not Returned
AU-64b8a7a8,Delivered,2023-02-28,2022-06-01,,Not Returned
AU-f53096e0,Shipped,2023-11-09,2023-02-14,,Not Returned
CA-3208a7f2,In Transit,2020-08-02,2024-01-03,,Not Returned
CA-903c8465,Shipped,2024-06-29,2020-10-14,2024-08-19,Returned
UK-3d75aa7a,In Transit,2020-08-21,2023-11-01,,Not Returned
UK-6cbcd08d,Shipped,2021-10-13,2022-10-14,,Not Returned
UK-9a3ae051,Shipped,2020-08-29,2022-01-18,,Not Returned
UK-31b3c42e,Shipped,2023-06-25,2024-12-20,,Returned
UK-1d72558f,Shipped,2022-10-24,2022-02-25,,Returned
UK-bc2196d2,Delivered,2020-11-02,2023-10-16,,Not Returned
US-13097c56,Delivered,2022-02-21,2024-12-07,,Returned
US-b07ce0d6,Returned,2023-06-22,2022-01-15,,Not Returned
US-77e2e8b8,In Transit,2020-01-25,2024-05-14,,Not Returned
CA-ff41abd5,Returned,2020-06-02,2020-07-15,,Returned
CA-c8f54d02,Returned,2021-09-17,2023-12-01,,Not Returned
UK-922f44e6,Returned,2022-04-27,2024-04-30,,Returned
UK-e017d64c,In Transit,2024-07-28,2022-11-20,,Returned
UK-770ac135,Returned,2022-11-21,2021-01-02,,Not Returned
AU-20028ff6,Delivered,2020-07-29,2020-12-02,,Returned
AU-99a62ed0,Returned,2024-10-01,2022-06-13,,Returned
AU-3bddccd4,Delivered,2021-07-21,2022-02-03,,Returned
AU-14e6c14c,Shipped,2020-09-19,2020-04-19,,Not Returned
AU-ee4df374,Shipped,2025-03-12,2021-12-06,,Returned
AU-0e567b20,Shipped,2020-02-17,2020-02-20,2024-07-03,Returned
AU-7052e434,Shipped,2021-06-24,2022-02-08,,Not Returned
AU-4742dafe,Delivered,2021-05-03,2022-03-19,,Returned
US-325062e6,In Transit,2020-03-03,2022-01-04,2023-08-21,Not Returned
CA-651f6ebf,Returned,2024-09-15,2024-02-03,,Not Returned
CA-d6b5ee73,Delivered,2025-02-21,2024-01-08,,Not Returned
AU-1a79a2de,Returned,2024-06-22,2020-03-16,,Returned
AU-18eb801d,Delivered,2022-07-09,2024-06-20,,Returned
CA-04a79e5d,Returned,2021-03-28,2023-06-20,,Not Returned
CA-8ab7a76d,Delivered,2023-04-14,2020-06-18,,Not Returned
UK-04633c5f,Returned,2024-01-22,2020-04-25,2024-06-01,Returned
UK-5d8ec35b,Shipped,2023-01-27,2020-04-09,,Returned
AU-bb9ed1e9,Returned,2020-08-25,2022-06-10,,Not Returned
AU-830c921e,Delivered,2023-02-20,2020-11-23,,Returned
IN-c7815177,Returned,2023-04-25,2020-11-20,,Not Returned
IN-83a51978,In Transit,2021-04-17,2023-11-01,,Not Returned
IN-17f89baf,Shipped,2020-02-13,2023-05-19,,Returned
IN-bb971699,Shipped,2024-11-14,2024-12-26,,Not Returned
AU-b8b3cc5b,Shipped,2022-06-20,2022-05-17,,Not Returned
AU-4964b11d,Delivered,2023-01-11,2023-06-17,2020-05-23,Returned
AU-91ec222e,Shipped,2021-07-26,2025-02-11,,Not Returned
CA-2e60b422,Delivered,2024-12-23,2025-02-05,,Not Returned
CA-75b56493,In Transit,2022-07-29,2021-06-16,,Returned
CA-43df2891,Shipped,2022-12-02,2021-05-24,,Returned
CA-b68b95a3,Shipped,2024-02-11,2020-09-29,,Not Returned
CA-e5f1988a,Shipped,2020-08-28,2023-08-29,,Not Returned
US-9b3c69fd,Delivered,2022-11-25,2023-03-31,,Not Returned
US-409e482a,In Transit,2022-11-08,2022-08-24,,Not Returned
CA-33615198,Shipped,2024-03-04,2024-10-30,,Not Returned
US-501dddb1,Shipped,2021-03-18,2022-06-07,,Returned
US-4f7cddc6,Delivered,2023-08-08,2024-11-22,,Returned
US-1e67ba12,Delivered,2022-04-10,2020-05-20,,Returned
CA-8ec74beb,Returned,2021-10-09,2022-04-26,,Not Returned
CA-31ad51e1,In Transit,2022-01-06,2023-06-24,,Returned
CA-9255fc43,Shipped,2022-06-01,2021-09-30,,Not Returned
UK-4ca93721,Returned,2021-07-09,2024-10-07,,Returned
CA-268e5509,In Transit,2021-02-18,2024-10-13,,Returned
US-fac458a8,In Transit,2025-01-25,2024-06-15,2021-11-19,Returned
UK-70a3f617,Delivered,2020-11-08,2024-12-11,2021-03-24,Not Returned
CA-f040bbde,Returned,2024-08-20,2022-12-18,,Returned
CA-bb0b9018,In Transit,2020-12-23,2022-01-20,,Returned
CA-304abdb0,Delivered,2024-12-29,2021-02-14,,Returned
IN-4cd93824,Delivered,2024-12-26,2022-02-17,2024-04-13,Returned
IN-fbb3390b,Returned,2025-02-14,2023-06-03,,Not Returned
IN-6f211c60,Returned,2023-01-11,2023-10-29,,Returned
US-27976cb8,Returned,2022-12-08,2023-11-17,,Not Returned
US-3ea7217f,In Transit,2023-08-19,2023-10-03,2022-02-19,Returned
IN-a67572c6,In Transit,2020-12-26,2022-08-14,,Returned
AU-ea0f3ac2,Delivered,2024-09-15,2023-11-27,,Not Returned
AU-2258ace2,Shipped,2020-03-19,2024-05-02,,Returned
AU-bbbe7e63,Delivered,2024-10-08,2023-05-27,,Not Returned
UK-306f3388,Shipped,2022-11-01,2023-03-12,,Not Returned
UK-ef0d5390,Shipped,2024-04-11,2023-12-05,,Returned
CA-e72046f5,In Transit,2020-08-18,2020-07-06,,Not Returned
CA-cf1c4da9,In Transit,2021-05-26,2022-12-20,2023-10-02,Returned
IN-53d43101,Delivered,2023-02-03,2020-10-29,,Returned
